Start Time, Oct. 25, 2018 at 12:44:03 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1207.62
Real Time (s), 1212.92
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1157, 578.5, 10
1158, 579, 15
1159, 579.5, 14
1160, 580, 19
1161, 580.5, 15
1162, 581, 13
1163, 581.5, 11
1164, 582, 14
1165, 582.5, 17
1166, 583, 12
1167, 583.5, 17
1168, 584, 14
1169, 584.5, 13
1170, 585, 8
1171, 585.5, 16
1172, 586, 9
1173, 586.5, 18
1174, 587, 8
1175, 587.5, 25
1176, 588, 12
1177, 588.5, 24
1178, 589, 10
1179, 589.5, 15
1180, 590, 10
1181, 590.5, 18
1182, 591, 12
1183, 591.5, 5
1184, 592, 21
1185, 592.5, 13
1186, 593, 10
1187, 593.5, 19
1188, 594, 22
1189, 594.5, 17
1190, 595, 15
1191, 595.5, 22
1192, 596, 11
1193, 596.5, 11
1194, 597, 23
1195, 597.5, 83
1196, 598, 132
1197, 598.5, 89
1198, 599, 22
1199, 599.5, 13
1200, 600, 11
1201, 600.5, 14
1202, 601, 9
1203, 601.5, 15
1204, 602, 10
1205, 602.5, 11
1206, 603, 5
1207, 603.5, 10
1208, 604, 12
1209, 604.5, 18
1210, 605, 11
1211, 605.5, 16
1212, 606, 13
1213, 606.5, 12
1214, 607, 9
1215, 607.5, 12
1216, 608, 11
1217, 608.5, 10
1218, 609, 7
1219, 609.5, 9
1220, 610, 13
1221, 610.5, 11
1222, 611, 16
1223, 611.5, 13
1224, 612, 22
1225, 612.5, 22
1226, 613, 33
1227, 613.5, 17
1228, 614, 20
1229, 614.5, 12
1230, 615, 11
1231, 615.5, 6
1232, 616, 12
1233, 616.5, 13
1234, 617, 11
1235, 617.5, 11
1236, 618, 11
1237, 618.5, 11
1238, 619, 13
1239, 619.5, 15
1240, 620, 15
1241, 620.5, 11
1242, 621, 9
1243, 621.5, 10
1244, 622, 18
1245, 622.5, 20
1246, 623, 17
1247, 623.5, 11
1248, 624, 16
1249, 624.5, 17
1250, 625, 11
1251, 625.5, 10
1252, 626, 9
1253, 626.5, 11
1254, 627, 11
1255, 627.5, 18
1256, 628, 9
1257, 628.5, 7
1258, 629, 12
1259, 629.5, 12
1260, 630, 19
1261, 630.5, 14
1262, 631, 12
1263, 631.5, 17
1264, 632, 13
1265, 632.5, 8
1266, 633, 22
1267, 633.5, 29
1268, 634, 17
1269, 634.5, 18
1270, 635, 23
1271, 635.5, 75
1272, 636, 72
1273, 636.5, 38
1274, 637, 24
1275, 637.5, 10
1276, 638, 4
1277, 638.5, 9
1278, 639, 13
1279, 639.5, 7
1280, 640, 8
1281, 640.5, 8
1282, 641, 18
1283, 641.5, 17
1284, 642, 13
1285, 642.5, 10
1286, 643, 9
1287, 643.5, 7
1288, 644, 13
1289, 644.5, 5
1290, 645, 12
1291, 645.5, 14
1292, 646, 6
1293, 646.5, 6
1294, 647, 8
1295, 647.5, 7
1296, 648, 10
1297, 648.5, 10
1298, 649, 13
1299, 649.5, 11
1300, 650, 6
1301, 650.5, 17
1302, 651, 8
1303, 651.5, 14
1304, 652, 13
1305, 652.5, 10
1306, 653, 17
1307, 653.5, 19
1308, 654, 7
1309, 654.5, 12
1310, 655, 15
1311, 655.5, 15
1312, 656, 12
1313, 656.5, 12
1314, 657, 13
1315, 657.5, 13
1316, 658, 13
1317, 658.5, 4
1318, 659, 13
1319, 659.5, 13
1320, 660, 11
1321, 660.5, 7
1322, 661, 12
1323, 661.5, 5
1324, 662, 7
1325, 662.5, 10
1326, 663, 10
1327, 663.5, 6
1328, 664, 14
1329, 664.5, 14
1330, 665, 14
1331, 665.5, 27
1332, 666, 10
1333, 666.5, 8
1334, 667, 12
1335, 667.5, 15
1336, 668, 12
1337, 668.5, 12
1338, 669, 13
1339, 669.5, 9
1340, 670, 12
1341, 670.5, 13
1342, 671, 13
1343, 671.5, 13
1344, 672, 10
1345, 672.5, 10
1346, 673, 10
1347, 673.5, 12
1348, 674, 12
1349, 674.5, 12
1350, 675, 11
1351, 675.5, 13
1352, 676, 9
1353, 676.5, 16
1354, 677, 13
1355, 677.5, 10
1356, 678, 12
1357, 678.5, 11
1358, 679, 11
1359, 679.5, 7
1360, 680, 16
1361, 680.5, 9
1362, 681, 12
1363, 681.5, 12
1364, 682, 17
1365, 682.5, 11
1366, 683, 7
1367, 683.5, 12
1368, 684, 15
